木马病毒	Live_Malware_CVE-2010-1297_PDF_05	CVE-2010-1297	Adobe Flash Player 是一款高性能的、轻量型且极具表现力的客户端运行时播放器。Adobe Acrobat和Reader都是美国Adobe公司开发的非常流行的PDF文件阅读器。Adobe Flash Player 9.0.277.0之前版本和10.1.53.64之前的10.x版本，Adobe AIR 2.0.2.12610之前版本，以及基于Windows和Mac OS X的Adobe Reader和Acrobat 9.3.3之前的9.x版本，8.2.3之前的8.x版本支持ActionScript 3，由ActionScript Virtual Machine 2(AVM2)执行。AVM2将ActionScript Bytecode(ABC)用作输入，并实时编译到处理器特定的指令中。由于AVM2在处理newfunction()调用时错误地计算了指针位置且之后使用该指针获得对象引用，这可能导致执行内存中受控的数据。	Adobe Flash Player 9.0.277.0之前版本和10.1.53.64之前的10.x版本，Adobe AIR 2.0.2.12610之前版本，以及基于Windows和Mac OS X的Adobe Reader和Acrobat 9.3.3之前的9.x版本，8.2.3之前的8.x版本支持ActionScript 3，由ActionScript Virtual Machine 2(AVM2)执行。AVM2将ActionScript Bytecode(ABC)用作输入，并实时编译到处理器特定的指令中。由于AVM2在处理newfunction()调用时错误地计算了指针位置且之后使用该指针获得对象引用，这可能导致执行内存中受控的数据。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www.adobe.com/support/security/bulletins/apsb10-15.html
木马病毒	Live_Malware_CVE-2010-1297_PDF_06	CVE-2010-1297	Adobe Flash Player 是一款高性能的、轻量型且极具表现力的客户端运行时播放器。Adobe Acrobat和Reader都是美国Adobe公司开发的非常流行的PDF文件阅读器。Adobe Flash Player 9.0.277.0之前版本和10.1.53.64之前的10.x版本，Adobe AIR 2.0.2.12610之前版本，以及基于Windows和Mac OS X的Adobe Reader和Acrobat 9.3.3之前的9.x版本，8.2.3之前的8.x版本支持ActionScript 3，由ActionScript Virtual Machine 2(AVM2)执行。AVM2将ActionScript Bytecode(ABC)用作输入，并实时编译到处理器特定的指令中。由于AVM2在处理newfunction()调用时错误地计算了指针位置且之后使用该指针获得对象引用，这可能导致执行内存中受控的数据。	Adobe Flash Player 9.0.277.0之前版本和10.1.53.64之前的10.x版本，Adobe AIR 2.0.2.12610之前版本，以及基于Windows和Mac OS X的Adobe Reader和Acrobat 9.3.3之前的9.x版本，8.2.3之前的8.x版本支持ActionScript 3，由ActionScript Virtual Machine 2(AVM2)执行。AVM2将ActionScript Bytecode(ABC)用作输入，并实时编译到处理器特定的指令中。由于AVM2在处理newfunction()调用时错误地计算了指针位置且之后使用该指针获得对象引用，这可能导致执行内存中受控的数据。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www.adobe.com/support/security/bulletins/apsb10-15.html
木马病毒	Live_Malware_CVE-2010-3129_XLS_00	CVE-2010-3129	uTorrent是流行的bittorrent协议客户端。uTorrent 2.0.3及之前的版本中存在非信任搜索路径漏洞。本地用户和远程攻击者可以借助与.torrent文件或者.btsearch文件中同在一个文件夹下的plugin_dll.dll木马执行任意代码和DLL劫持攻击。	uTorrent 2.0.3及之前的版本中存在非信任搜索路径漏洞。本地用户和远程攻击者可以借助与.torrent文件或者.btsearch文件中同在一个文件夹下的plugin_dll.dll木马执行任意代码和DLL劫持攻击。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www.utorrent.com/downloads
溢出	Lotus_Domino_IMAP_Cram_MD5_Buffer_Overflow	CVE-2007-1675	Lotus Domino是集电子邮件、文档 数据库、快速应用开发技术以及Web技术为一体的电子邮件与群件平台。Lotus Domino服务器的CRAM-MD5认证过程中存在缓冲区溢出漏洞，远程攻击者可能利用此漏洞控制服务器。nimap.exe的CRAM-MD5认证机制默认绑定到TCP/s143端口，对用户名长度没有执行检查。如果所输入的用户名大于256字节的话就会在nnotes.dll.CStream::ToBase64()函数中覆盖指针，之后调用该函数时就会导致执行任意指令。	远程攻击者可能利用此漏洞控制服务器。nimap.exe的CRAM-MD5认证机制默认绑定到TCP/s143端口，对用户名长度没有执行检查。如果所输入的用户名大于256字节的话就会在nnotes.dll.CStream::ToBase64()函数中覆盖指针，之后调用该函数时就会导致执行任意指令。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www-1.ibm.com/support/docview.wss?uid=swg21257028
命令执行	Mac_OS_X_Safari_Archive_Metadata_Command_Execution	CVE-2006-0397	Apple Safari是苹果操作系统所捆绑的WEB浏览器。Safari在处理下载文件自动打开的操作时存在问题，远程攻击者可能利用此漏洞在客户端机器上执行任意命令。Safari的默认配置允许下载完安全的文件后自动打开文件。由于这个默认的配置及Safari和OS X确定安全文件中的不一致性，如果浏览了特制的页面的话Safari可能会执行任意shell命令。	Safari在处理下载文件自动打开的操作时存在问题，远程攻击者可能利用此漏洞在客户端机器上执行任意命令。Safari的默认配置允许下载完安全的文件后自动打开文件。由于这个默认的配置及Safari和OS X确定安全文件中的不一致性，如果浏览了特制的页面的话Safari可能会执行任意shell命令。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www.apple.com
DOS	Macromedia_Shockwave_SWDIR.SLL_ActiveX_Denial_of_Service_(Autostart)	CVE-2006-6885	Macromedia Shockwave 10中的SwDir.dll中的一个ActiveX控件存在拒绝服务漏洞。远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
DOS	Macromedia_Shockwave_SWDIR.SLL_ActiveX_Denial_of_Service_(Bgcolor)	CVE-2006-6885	Macromedia Shockwave 10中的SwDir.dll中的一个ActiveX控件存在拒绝服务漏洞。远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
DOS	Macromedia_Shockwave_SWDIR.SLL_ActiveX_Denial_of_Service_(DrawLogo)	CVE-2006-6885	Macromedia Shockwave 10中的SwDir.dll中的一个ActiveX控件存在拒绝服务漏洞。远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
DOS	Macromedia_Shockwave_SWDIR.SLL_ActiveX_Denial_of_Service_(DrawProgress)	CVE-2006-6885	Macromedia Shockwave 10中的SwDir.dll中的一个ActiveX控件存在拒绝服务漏洞。远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
DOS	Macromedia_Shockwave_SWDIR.SLL_ActiveX_Denial_of_Service_(Sound)	CVE-2006-6885	Macromedia Shockwave 10中的SwDir.dll中的一个ActiveX控件存在拒绝服务漏洞。远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
DOS	Macromedia_Shockwave_SWDIR.SLL_ActiveX_Denial_of_Service_(SRC)	CVE-2006-6885	Macromedia Shockwave 10中的SwDir.dll中的一个ActiveX控件存在拒绝服务漏洞。远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
DOS	Macromedia_Shockwave_SWDIR.SLL_ActiveX_Denial_of_Service_(SWURL)	CVE-2006-6885	Macromedia Shockwave 10中的SwDir.dll中的一个ActiveX控件存在拒绝服务漏洞。远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	远程攻击者可以通过在swURL属性内的一个长字符串来发起拒绝服务攻击(Internet Explorer 7崩溃)。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
命令执行	Mail.app_Image_Attachment_Command_Execution_(IMAP4)	CVE-2007-0395	ComVironment是一种开源的基于PHP的Web内容管理系统。ComVironment的实现上存在输入验证漏洞，远程攻击者可能利用此漏洞在服务器上以Web进程权限执行任意命令。ComVironment的grab_globals.lib.php脚本没有正确验证inc_dir参数的输入，允许攻击者通过包含本地或外部资源任意文件导致执行任意PHP代码。	ComVironment的实现上存在输入验证漏洞，远程攻击者可能利用此漏洞在服务器上以Web进程权限执行任意命令。ComVironment的grab_globals.lib.php脚本没有正确验证inc_dir参数的输入，允许攻击者通过包含本地或外部资源任意文件导致执行任意PHP代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www.comvironment.net/homepage/index.php
命令执行	Mail.app_Image_Attachment_Command_Execution_(POP3)	CVE-2007-0395	ComVironment是一种开源的基于PHP的Web内容管理系统。ComVironment的实现上存在输入验证漏洞，远程攻击者可能利用此漏洞在服务器上以Web进程权限执行任意命令。ComVironment的grab_globals.lib.php脚本没有正确验证inc_dir参数的输入，允许攻击者通过包含本地或外部资源任意文件导致执行任意PHP代码。	ComVironment的实现上存在输入验证漏洞，远程攻击者可能利用此漏洞在服务器上以Web进程权限执行任意命令。ComVironment的grab_globals.lib.php脚本没有正确验证inc_dir参数的输入，允许攻击者通过包含本地或外部资源任意文件导致执行任意PHP代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www.comvironment.net/homepage/index.php
DOS	McAfee_E-Business_Server_Malformed_Authentication_Denial_of_Service	CVE-2008-0127	McAfee e-Business Server用于为存储和共享文档的企业和个人提供透明加密。McAfee E-Business Server在处理畸形格式的请求数据时存在漏洞，远程攻击者可能利用此漏洞控制服务器。如果向McAfee E-Business Server的管理接口(TCP 1718)发送类似于以下的畸形预认证报文的话："\\x01\\x3f\\x2f\\x05\\x25\\x2a" + "A" * 69953就会导致服务器崩溃，也可能允许执行任意指令。	McAfee E-Business Server在处理畸形格式的请求数据时存在漏洞，远程攻击者可能利用此漏洞控制服务器。如果向McAfee E-Business Server的管理接口(TCP 1718)发送类似于以下的畸形预认证报文的话："\\x01\\x3f\\x2f\\x05\\x25\\x2a" + "A" * 69953就会导致服务器崩溃，也可能允许执行任意指令。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
其他	McAfee_Subsription_Manager_ActiveX_vsprintf	CVE-2006-3961	McAfee e-Business Server用于为存储和共享文档的企业和个人提供透明加密。McAfee E-Business Server在处理畸形格式的请求数据时存在漏洞，远程攻击者可能利用此漏洞控制服务器。如果向McAfee E-Business Server的管理接口(TCP 1718)发送类似于以下的畸形预认证报文的话："\\x01\\x3f\\x2f\\x05\\x25\\x2a" + "A" * 69953就会导致服务器崩溃，也可能允许执行任意指令。	McAfee E-Business Server在处理畸形格式的请求数据时存在漏洞，远程攻击者可能利用此漏洞控制服务器。如果向McAfee E-Business Server的管理接口(TCP 1718)发送类似于以下的畸形预认证报文的话："\\x01\\x3f\\x2f\\x05\\x25\\x2a" + "A" * 69953就会导致服务器崩溃，也可能允许执行任意指令。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
其他	Microsoft_ASP.Net_1.1_XSS_Protection_Bypass_Vulnerability	CVE-2003-0768	Microsoft ASP.Net 1.1版本存在漏洞。远程攻击者借助标签名开始端的零字符绕过跨站脚本（XSS）和脚本注入保护机构。	远程攻击者借助标签名开始端的零字符绕过跨站脚本（XSS）和脚本注入保护机构。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
DOS	Microsoft_Excel_NULL_Pointer_DoS_(A)_(HTTP)	CVE-2007-1239	Microsoft Excel 2003没有正确的解析.XLS 文件，这使得远程攻击者可以借助一个带有(1)受损的XML格式或(2)受损的XLS格式的文件，引起拒绝服务攻击(应用程序崩溃)。这会触发空指针引用。	Microsoft Excel 2003没有正确的解析.XLS 文件，这使得远程攻击者可以借助一个带有(1)受损的XML格式或(2)受损的XLS格式的文件，引起拒绝服务攻击(应用程序崩溃)。这会触发空指针引用。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www.microsoft.com
DOS	Microsoft_Excel_NULL_Pointer_DoS_(A)_(IMAP4)	CVE-2007-1239	Microsoft Excel 2003没有正确的解析.XLS 文件，这使得远程攻击者可以借助一个带有(1)受损的XML格式或(2)受损的XLS格式的文件，引起拒绝服务攻击(应用程序崩溃)。这会触发空指针引用。	Microsoft Excel 2003没有正确的解析.XLS 文件，这使得远程攻击者可以借助一个带有(1)受损的XML格式或(3)受损的XLS格式的文件，引起拒绝服务攻击(应用程序崩溃)。这会触发空指针引用。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www.microsoft.com
DOS	Microsoft_Excel_NULL_Pointer_DoS_(A)_(POP3)	CVE-2007-1239	Microsoft Excel 2003没有正确的解析.XLS 文件，这使得远程攻击者可以借助一个带有(1)受损的XML格式或(2)受损的XLS格式的文件，引起拒绝服务攻击(应用程序崩溃)。这会触发空指针引用。	Microsoft Excel 2003没有正确的解析.XLS 文件，这使得远程攻击者可以借助一个带有(1)受损的XML格式或(4)受损的XLS格式的文件，引起拒绝服务攻击(应用程序崩溃)。这会触发空指针引用。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www.microsoft.com
